,record_num,id,latitude,longitude,direction_id,current_stop_sequence,label,speed,trip_id,stop_id,bus_bearing,occupancy_status,current_status,updated_at
2138,2139,y1766,42.33808383,-71.07873873,0,9.0,1766,,52110997,,317,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:20-04:00
2139,2140,y1722,42.33000227,-71.08414784,1,1.0,1722,,52110849,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:05-04:00
2140,2141,y1923,42.34005625,-71.06424196,1,,1923,,52111045,,49,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:35-04:00
2141,2142,y1857,42.36439303,-71.10172973,0,18.0,1857,,52110882,,305,FULL,IN_TRANSIT_TO,2022-08-10T18:42:18-04:00
2142,2143,y1834,42.33369677,-71.07354616,1,19.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:05-04:00
2143,2144,y1827,42.34091296,-71.06269584,1,,1827,,52111039,,18,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:33-04:00
2144,2145,y1805,42.35891876,-71.09324674,0,15.0,1805,,52110915,,315,FULL,IN_TRANSIT_TO,2022-08-10T18:42:33-04:00
2145,2146,y1795,42.35761999,-71.09304435,1,11.0,1795,,52110788,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:42:33-04:00
2146,2147,y1780,42.36496532,-71.10312527,1,7.0,1780,,52110976,,136,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:32-04:00
2147,2148,y1775,42.33668906,-71.07700899,0,8.0,1775,,52111026,,316,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:33-04:00
2148,2149,y1766,42.33875663,-71.07965794,0,9.0,1766,,52110997,,321,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:31-04:00
2149,2150,y1722,42.3300013,-71.08412462,1,1.0,1722,,52110849,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:33-04:00
2150,2151,y1923,42.34010053,-71.06419667,1,,1923,,52111045,,21,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:40-04:00
2151,2152,y1857,42.36462642,-71.1022534,0,18.0,1857,,52110882,,309,FULL,IN_TRANSIT_TO,2022-08-10T18:42:43-04:00
2152,2153,y1834,42.33369677,-71.07354616,1,19.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:05-04:00
2153,2154,y1827,42.34185784,-71.06231961,1,,1827,,52111039,,23,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:41-04:00
2154,2155,y1805,42.35958007,-71.09348741,0,15.0,1805,,52110915,,344,FULL,IN_TRANSIT_TO,2022-08-10T18:42:42-04:00
2155,2156,y1795,42.35761541,-71.09303644,1,11.0,1795,,52110788,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:42:40-04:00
2156,2157,y1780,42.36489786,-71.10291658,1,7.0,1780,,52110976,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:44-04:00
2157,2158,y1775,42.33741638,-71.07788102,0,8.0,1775,,52111026,,320,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:43-04:00
2158,2159,y1766,42.33924239,-71.07996035,0,9.0,1766,,52110997,,331,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:42-04:00
2159,2160,y1722,42.32984,-71.08387,1,1.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:36-04:00
2160,2161,y1923,42.34017537,-71.06415065,1,,1923,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:50-04:00
2161,2162,y1857,42.36463023,-71.10231649,0,18.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:42:48-04:00
2162,2163,y1834,42.33361316,-71.07347931,1,19.0,1834,,52110946,,223,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:56-04:00
2163,2164,y1827,42.34208863,-71.06203724,1,,1827,,52111039,,3,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:56-04:00
2164,2165,y1805,42.359569,-71.09349444,0,15.0,1805,,52110915,,15,FULL,IN_TRANSIT_TO,2022-08-10T18:42:53-04:00
2165,2166,y1795,42.35737321,-71.09271337,1,11.0,1795,,52110788,,153,FULL,IN_TRANSIT_TO,2022-08-10T18:42:51-04:00
2166,2167,y1780,42.36491279,-71.10289786,1,7.0,1780,,52110976,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:48-04:00
2167,2168,y1775,42.33838586,-71.07921638,0,9.0,1775,,52111026,,314,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:55-04:00
2168,2169,y1766,42.33922443,-71.07990213,0,9.0,1766,,52110997,,106,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:54-04:00
2169,2170,y1722,42.32984,-71.08387,1,1.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:36-04:00
2170,2171,y1923,42.34017537,-71.06415065,1,,1923,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:50-04:00
2171,2172,y1857,42.36463987,-71.10238229,0,18.0,1857,,52110882,,311,FULL,IN_TRANSIT_TO,2022-08-10T18:43:01-04:00
2172,2173,y1834,42.33352798,-71.07354018,1,19.0,1834,,52110946,,223,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:03-04:00
2173,2174,y1827,42.34240368,-71.06191352,1,,1827,,52111039,,19,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:02-04:00
2174,2175,y1805,42.35931978,-71.09366093,0,15.0,1805,,52110915,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:43:06-04:00
2175,2176,y1795,42.35649481,-71.09224776,1,11.0,1795,,52110788,,163,FULL,IN_TRANSIT_TO,2022-08-10T18:43:04-04:00
2176,2177,y1780,42.36491279,-71.10289786,1,7.0,1780,,52110976,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:48-04:00
2177,2178,y1775,42.33889,-71.07979277,0,9.0,1775,,52111026,,318,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:04-04:00
2178,2179,y1766,42.33926117,-71.07991047,0,9.0,1766,,52110997,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:57-04:00
2179,2180,y1722,42.32984,-71.08387,1,1.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:36-04:00
2180,2181,y1923,42.34020228,-71.06405939,1,,1923,,52111045,,48,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:14-04:00
2181,2182,y1857,42.36483463,-71.10261533,0,18.0,1857,,52110882,,259,FULL,IN_TRANSIT_TO,2022-08-10T18:43:14-04:00
2182,2183,y1834,42.3327537,-71.07456073,1,19.0,1834,,52110946,,221,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:15-04:00
2183,2184,y1827,42.34270686,-71.0614277,1,,1827,,52111039,,108,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:13-04:00
2184,2185,y1805,42.35949604,-71.09387106,0,15.0,1805,,52110915,,318,FULL,IN_TRANSIT_TO,2022-08-10T18:43:15-04:00
2185,2186,y1795,42.35556918,-71.09175558,1,11.0,1795,,52110788,,161,FULL,IN_TRANSIT_TO,2022-08-10T18:43:14-04:00
2186,2187,y1780,42.36491279,-71.10289786,1,7.0,1780,,52110976,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:48-04:00
2187,2188,y1775,42.33898542,-71.07989652,0,9.0,1775,,52111026,,300,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:11-04:00
2188,2189,y1766,42.33922,-71.08019,0,9.0,1766,,52110997,,315,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:10-04:00
2189,2190,y1722,42.32984,-71.08387,1,1.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:36-04:00
2190,2191,y1923,42.3403823,-71.06384653,1,,1923,,52111045,,26,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:22-04:00
2191,2192,y1857,42.36481729,-71.10274019,0,18.0,1857,,52110882,,303,FULL,IN_TRANSIT_TO,2022-08-10T18:43:27-04:00
2192,2193,y1834,42.33192831,-71.07590881,1,20.0,1834,,52110946,,232,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:28-04:00
2193,2194,y1827,42.34231158,-71.05996132,1,,1827,,52111039,,112,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:28-04:00
2194,2195,y1805,42.35979217,-71.09381522,0,15.0,1805,,52110915,,349,FULL,IN_TRANSIT_TO,2022-08-10T18:43:24-04:00
2195,2196,y1795,42.35461678,-71.09134025,1,11.0,1795,,52110788,,162,FULL,IN_TRANSIT_TO,2022-08-10T18:43:23-04:00
2196,2197,y1780,42.36479,-71.1029,1,7.0,1780,,52110976,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:23-04:00
2197,2198,y1775,42.33898712,-71.07991991,0,9.0,1775,,52111026,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:15-04:00
2198,2199,y1766,42.33922,-71.08019,0,9.0,1766,,52110997,,315,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:10-04:00
2199,2200,y1722,42.32984,-71.08387,1,1.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:36-04:00
2200,2201,y1923,42.34036513,-71.06378932,1,,1923,,52111045,,75,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:28-04:00
2201,2202,y1857,42.36481729,-71.10274019,0,18.0,1857,,52110882,,303,FULL,IN_TRANSIT_TO,2022-08-10T18:43:27-04:00
2202,2203,y1834,42.33169934,-71.07624329,1,20.0,1834,,52110946,,230,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:32-04:00
2203,2204,y1827,42.34217171,-71.05951891,1,,1827,,52111039,,112,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:31-04:00
2204,2205,y1805,42.35996305,-71.09394413,0,15.0,1805,,52110915,,338,FULL,IN_TRANSIT_TO,2022-08-10T18:43:26-04:00
2205,2206,y1795,42.35396148,-71.09104345,1,11.0,1795,,52110788,,161,FULL,IN_TRANSIT_TO,2022-08-10T18:43:29-04:00
2206,2207,y1780,42.3647226,-71.10260656,1,7.0,1780,,52110976,,133,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:29-04:00
2207,2208,y1775,42.33899379,-71.07989996,0,9.0,1775,,52111026,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:29-04:00
2208,2209,y1766,42.33922,-71.08019,0,9.0,1766,,52110997,,315,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:10-04:00
2209,2210,y1722,42.32984,-71.08387,1,1.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:42:36-04:00
2210,2211,y1923,42.34036733,-71.06302366,1,,1923,,52111045,,58,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:40-04:00
2211,2212,y1857,42.36486882,-71.10278381,0,18.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:43:33-04:00
2212,2213,y1834,42.33157478,-71.07646952,1,20.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:40-04:00
2213,2214,y1827,42.34189183,-71.05816969,1,,1827,,52111039,,110,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:40-04:00
2214,2215,y1805,42.36014116,-71.09437546,0,16.0,1805,,52110915,,260,FULL,IN_TRANSIT_TO,2022-08-10T18:43:42-04:00
2215,2216,y1795,42.35285046,-71.09046006,1,11.0,1795,,52110788,,163,FULL,IN_TRANSIT_TO,2022-08-10T18:43:41-04:00
2216,2217,y1780,42.36431579,-71.10206891,1,8.0,1780,,52110976,,140,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:39-04:00
2217,2218,y1775,42.33899379,-71.07989996,0,9.0,1775,,52111026,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:29-04:00
2218,2219,y1766,42.33936561,-71.08009119,0,9.0,1766,,52110997,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:41-04:00
2219,2220,y1722,42.32986,-71.08387,1,1.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:36-04:00
2220,2221,y1923,42.34134282,-71.06263034,1,,1923,,52111045,,19,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:49-04:00
2221,2222,y1857,42.36508818,-71.10312322,0,18.0,1857,,52110882,,313,FULL,IN_TRANSIT_TO,2022-08-10T18:43:49-04:00
2222,2223,y1834,42.33150146,-71.07653228,1,20.0,1834,,52110946,,221,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:52-04:00
2223,2224,y1827,42.3416633,-71.05723523,1,,1827,,52111039,,116,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:51-04:00
2224,2225,y1805,42.36015835,-71.09433053,0,16.0,1805,,52110915,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:43:48-04:00
2225,2226,y1795,42.35275273,-71.0904821,1,11.0,1795,,52110788,,169,FULL,IN_TRANSIT_TO,2022-08-10T18:43:45-04:00
2226,2227,y1780,42.36371749,-71.10105634,1,8.0,1780,,52110976,,129,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:50-04:00
2227,2228,y1775,42.33906877,-71.07996272,0,9.0,1775,,52111026,,325,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:51-04:00
2228,2229,y1766,42.33961458,-71.080402,0,9.0,1766,,52110997,,329,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:54-04:00
2229,2230,y1722,42.32986,-71.08387,1,1.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:36-04:00
2230,2231,y1923,42.34223171,-71.06197301,1,,1923,,52111045,,45,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:08-04:00
2231,2232,y1857,42.36533266,-71.10340049,0,18.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:44:05-04:00
2232,2233,y1834,42.33143009,-71.07763561,1,21.0,1834,,52110946,,291,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:06-04:00
2233,2234,y1827,42.3407167,-71.05721169,1,,1827,,52111039,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:07-04:00
2234,2235,y1805,42.36015835,-71.09433053,0,16.0,1805,,52110915,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:43:48-04:00
2235,2236,y1795,42.35223,-71.09015,1,11.0,1795,,52110788,,180,FULL,IN_TRANSIT_TO,2022-08-10T18:44:09-04:00
2236,2237,y1780,42.36323622,-71.10017427,1,8.0,1780,,52110976,,126,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:06-04:00
2237,2238,y1775,42.33957736,-71.08048705,0,9.0,1775,,52111026,,360,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:06-04:00
2238,2239,y1766,42.33965818,-71.08050302,0,9.0,1766,,52110997,,215,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:04-04:00
2239,2240,y1722,42.32986,-71.08387,1,1.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:36-04:00
2240,2241,y1923,42.34223171,-71.06197301,1,,1923,,52111045,,45,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:08-04:00
2241,2242,y1857,42.36531175,-71.1033849,0,18.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:44:10-04:00
2242,2243,y1834,42.33174418,-71.07839265,1,21.0,1834,,52110946,,297,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:12-04:00
2243,2244,y1827,42.3407167,-71.05721169,1,,1827,,52111039,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:07-04:00
2244,2245,y1805,42.36015835,-71.09433053,0,16.0,1805,,52110915,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:43:48-04:00
2245,2246,y1795,42.35223,-71.09015,1,11.0,1795,,52110788,,180,FULL,IN_TRANSIT_TO,2022-08-10T18:44:09-04:00
2246,2247,y1780,42.36325673,-71.10009596,1,8.0,1780,,52110976,,125,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:11-04:00
2247,2248,y1775,42.33958635,-71.08048752,0,9.0,1775,,52111026,,22,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:09-04:00
2248,2249,y1766,42.33955734,-71.08053002,0,9.0,1766,,52110997,,262,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:12-04:00
2249,2250,y1722,42.32986,-71.08387,1,1.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:36-04:00
2250,2251,y1923,42.34245388,-71.06182654,1,,1923,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:23-04:00
2251,2252,y1857,42.3653,-71.10339,0,18.0,1857,,52110882,,315,FULL,IN_TRANSIT_TO,2022-08-10T18:44:12-04:00
2252,2253,y1834,42.33206533,-71.07910034,1,21.0,1834,,52110946,,293,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:22-04:00
2253,2254,y1827,42.34073968,-71.0571582,1,,1827,,52111039,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:21-04:00
2254,2255,y1805,42.36011478,-71.09437338,0,16.0,1805,,52110915,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:44:20-04:00
2255,2256,y1795,42.35209197,-71.09006129,1,11.0,1795,,52110788,,154,FULL,IN_TRANSIT_TO,2022-08-10T18:44:14-04:00
2256,2257,y1780,42.36324826,-71.10008456,1,8.0,1780,,52110976,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:15-04:00
2257,2258,y1775,42.33960716,-71.08047819,0,9.0,1775,,52111026,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:13-04:00
2258,2259,y1766,42.33974779,-71.0806974,0,9.0,1766,,52110997,,329,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:22-04:00
2259,2260,y1722,42.32986,-71.08387,1,1.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:36-04:00
2260,2261,y1923,42.34245185,-71.06185077,1,,1923,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:28-04:00
2261,2262,y1857,42.3653,-71.10339,0,18.0,1857,,52110882,,315,FULL,IN_TRANSIT_TO,2022-08-10T18:44:12-04:00
2262,2263,y1834,42.3320786,-71.07908575,1,21.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:25-04:00
2263,2264,y1827,42.33989725,-71.05716644,1,,1827,,52111039,,174,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:35-04:00
2264,2265,y1805,42.36011478,-71.09437338,0,16.0,1805,,52110915,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:44:20-04:00
2265,2266,y1795,42.35209197,-71.09006129,1,11.0,1795,,52110788,,154,FULL,IN_TRANSIT_TO,2022-08-10T18:44:14-04:00
2266,2267,y1780,42.36309462,-71.09986272,1,8.0,1780,,52110976,,130,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:30-04:00
2267,2268,y1775,42.34008745,-71.08097654,0,9.0,1775,,52111026,,325,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:34-04:00
2268,2269,y1766,42.34028872,-71.08106606,0,9.0,1766,,52110997,,334,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:35-04:00
2269,2270,y1722,42.32986,-71.08387,1,1.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:43:36-04:00
2270,2271,y1923,42.34244382,-71.06185202,1,,1923,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:38-04:00
2271,2272,y1857,42.3653,-71.10339,0,18.0,1857,,52110882,,315,FULL,IN_TRANSIT_TO,2022-08-10T18:44:12-04:00
2272,2273,y1834,42.33210773,-71.07908027,1,21.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:37-04:00
2273,2274,y1805,42.36040667,-71.09501699,0,16.0,1805,,52110915,,310,FULL,IN_TRANSIT_TO,2022-08-10T18:44:43-04:00
2274,2275,y1795,42.35177567,-71.08987375,1,11.0,1795,,52110788,,157,FULL,IN_TRANSIT_TO,2022-08-10T18:44:43-04:00
2275,2276,y1780,42.36276652,-71.09935929,1,8.0,1780,,52110976,,88,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:44-04:00
2276,2277,y1775,42.34027,-71.08121,0,10.0,1775,,52111026,,315,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:43-04:00
2277,2278,y1766,42.34039691,-71.08120389,0,10.0,1766,,52110997,,328,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:40-04:00
2278,2279,y1722,42.32986,-71.08387,1,1.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:36-04:00
2279,2280,y1923,42.34240045,-71.06108688,1,,1923,,52111045,,113,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:54-04:00
2280,2281,y1857,42.3653,-71.10339,0,18.0,1857,,52110882,,315,FULL,IN_TRANSIT_TO,2022-08-10T18:44:12-04:00
2281,2282,y1834,42.33210773,-71.07908027,1,21.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:44:37-04:00
2282,2283,y1805,42.36047584,-71.09518916,0,16.0,1805,,52110915,,306,FULL,IN_TRANSIT_TO,2022-08-10T18:44:53-04:00
